A1,A2,A3,A4,A5
19,0.000902595,0.14543,519.789,3
19,0.00194119,0.14171,520.127,3
19,0.00307029,0.143534,520.852,3
19,-0.000916305,0.143671,520.362,3
19,0.000903295,0.145824,518.888,3
19,0.00251699,0.152472,519.096,3
19,0.00539439,0.15388,518.925,3
19,-0.00108401,0.12621,518.818,2
19,-0.00430491,0.122608,518.634,2
19,-0.00288351,0.122468,517.836,2
19,-0.00155181,0.131359,517.392,2
19,-1.71E-06,0.138757,517.594,2
19,0.000138095,0.134768,517.441,2
19,0.042747,0.142084,517.8,2
19,-0.00377191,-0.0489917,512.22,2
19,-0.00954751,-0.0465609,512.543,2
19,-0.00179331,-0.0416482,512.338,2
19,0.0126132,-0.0376067,512.23,2
19,0.013264,-0.0245764,512.336,2
19,0.00538229,-0.0196577,512.359,2
19,-0.0179018,-0.0412492,512.51,2
19,0.00632919,-0.110654,513.517,3
19,0.000699995,-0.122981,513.825,3
19,-0.00430261,-0.12239,513.945,3
19,0.00192989,-0.123116,514.035,3
19,-2.17E-05,-0.120624,514.15,3
19,-0.00684841,-0.133385,513.201,3
19,0.00663569,-0.12649,513.263,3
19,-0.000230605,-0.118596,513.487,3
19,-0.0119,-0.121842,513.121,3
19,-0.00792391,-0.10982,513.949,3
19,-0.0171325,-0.132678,514.022,3
19,-0.00654591,-0.156712,513.776,3
19,-0.000863905,-0.169722,514.098,3
19,0.0174179,-0.151736,513.875,3
19,0.00150199,-0.0782587,513.512,2
19,-0.00444841,-0.0782809,513.95,2
19,0.000496295,-0.0794612,513.401,2
19,0.0232272,-0.0835574,513.156,2
19,-0.00195421,-0.0750109,513.426,2
19,-0.0107379,-0.0690389,512.856,2
19,-0.0365829,-0.0169597,513.291,2
19,-0.011939,-0.175659,512.654,2
19,-0.0268864,-0.19614,512.571,2
19,-0.0442386,-0.212478,512.566,2
19,-0.0325352,-0.208952,512.949,2
19,-0.0424159,-0.200252,512.993,2
19,-0.0133431,-0.162234,512.812,2
19,0.00197459,-0.13949,512.715,2
19,0.0240312,-0.338238,510.471,4
19,-0.059384,-0.402409,509.971,4
19,-0.0167444,-0.390839,509.971,4
19,-0.00911851,-0.36679,509.745,4
19,-0.01664,-0.303902,510.398,4
19,-0.00297051,-0.235712,511.511,4
19,-0.0311735,-0.181509,511.557,4
19,-0.0175808,-0.142402,512.035,4
19,0.00759009,-0.11634,512.077,4
19,-0.00585051,-0.12203,512.171,4
19,0.0415183,-0.155127,511.842,4
19,2.29E-02,-0.172337,510.66,4
19,-1.00E-02,-0.201883,509.333,4
19,-0.0483935,-0.189461,508.694,4
19,-0.0515555,-0.156448,508.65,4
19,-0.0376203,-0.139919,509.604,4
19,0.0304491,-0.117389,512.188,4
19,0.0513766,-0.12403,512.953,4
19,0.04427,-0.140373,514.305,4
19,0.0534839,-0.157772,514.941,4
19,0.0115088,-0.180039,514.004,4
19,0.00641349,-0.184389,513.631,4
19,-0.125708,-0.182124,513.252,4
19,-0.163017,-0.157555,513.41,4
19,-0.188974,-0.136149,513.887,4
19,0.033574,-0.10963,515.89,4
19,0.202927,-0.0744574,516.755,4
19,0.216591,-0.0631667,517.404,4
20,0.00407435,0.221095,227.489,1
20,-0.00244085,0.22013,228.054,1
20,0.00795975,0.213101,227.953,1
20,-0.0141814,0.211263,229.079,1
20,-0.00536815,0.200984,228.899,1
20,-0.000139854,0.195059,229.323,1
20,-0.0122745,0.192104,230.866,1
20,0.00142815,0.182748,231.466,1
20,-0.011021,0.172118,231.975,1
20,-0.0127703,0.168166,232.96,1
20,0.00176735,0.160921,232.973,1
20,-0.00754845,0.159611,233.761,1
20,0.00587105,0.165196,234.384,1
20,0.0150587,0.173599,234.444,1
20,-0.000109354,0.273534,249.377,1
20,0.000529546,0.274527,249.754,1
20,0.00228235,0.285437,250.058,1
20,-0.000947254,0.271998,251.796,1
20,-0.00205945,0.26507,253.182,1
20,0.00710155,0.2616,252.4,1
20,0.00977395,0.273674,253.3,1
20,0.00744875,0.284505,251.492,1
20,0.00718515,0.300138,249.964,1
20,-0.00141905,0.305377,251.337,1
20,-0.00267955,0.287776,251.188,1
20,-0.000821054,0.274762,252.148,1
20,-0.0102974,0.254705,253,1
20,-0.00271475,0.245599,252.059,1
20,0.0111564,-0.130328,261.212,3
20,0.00747875,-0.13354,260.458,3
20,-0.0140132,-0.135361,259.881,3
20,-0.0118229,-0.134918,260.846,3
20,-0.0177971,-0.133834,260.626,3
20,-0.0217214,-0.125253,260.58,3
20,-0.0103237,-0.135981,261.944,3
20,-0.0182976,-0.151699,262.813,3
20,-0.00925865,-0.164479,263.222,3
20,0.00144395,-0.179522,263.589,3
20,-0.000235054,-0.178097,263.78,3
20,-0.000413454,-0.174084,263.142,3
20,0.030438,-0.149272,264.721,3
20,0.036287,-0.165806,265.68,3
20,-0.00586425,-0.137125,257.468,2
20,-0.0189253,-0.136571,258.408,2
20,0.00331735,-0.140068,258.695,2
20,0.0149479,-0.147198,258.862,2
20,0.0207703,-0.129373,258.715,2
20,0.0230865,-0.128948,258.262,2
20,-0.0260289,-0.128469,257.734,2
20,0.0190184,-0.0278822,217.445,2
20,-0.00181995,-0.0374577,218.838,2
20,-0.00517435,-0.0473302,219.424,2
20,-0.00388115,-0.0535602,220.238,2
20,0.00360525,-0.0457422,219.425,2
20,-0.000635754,-0.0233057,218.791,2
20,-0.00216165,-0.0185287,218.7,2
20,0.000691146,0.00328253,224.787,3
20,-0.00700065,0.0100143,225.015,3
20,-0.00468695,0.020304,225.466,3
20,-0.00360905,0.0272803,225.489,3
20,-0.000292754,0.0311105,226.434,3
20,-0.00114775,0.0250353,225.863,3
20,0.00599785,0.0244838,225.826,3
20,-0.00174215,0.0198288,226.051,3
20,0.000179746,0.0162105,224.888,3
20,0.00165075,0.0130108,224.244,3
20,-0.00272155,0.00873228,224.112,3
20,-0.00705155,0.00478978,224.254,3
20,-0.00101395,-0.000684217,224.559,3
20,0.000662246,-0.00812722,225.495,3
20,0.00375975,0.297105,223.426,2
20,-0.00348325,0.319772,224.918,2
20,-0.0304382,0.299891,225.437,2
20,-0.0102012,0.271635,225.816,2
20,-0.0113543,0.237414,225.644,2
20,0.0108417,0.130121,224.915,2
20,0.00848095,0.117919,224.935,2
20,0.00193815,0.208776,223.569,2
20,-0.000436354,0.231405,223.79,2
20,-0.00461815,0.242443,223.49,2
20,-0.0119121,0.253122,223.582,2
20,-0.0138385,0.230692,224.226,2
20,-0.00914085,0.225494,224.948,2
20,-0.000436254,0.216391,224.541,2
20,0.176653,0.120858,193.515,4
20,0.318601,0.0806375,186.143,4
20,0.261524,0.034676,183.113,4
20,0.186708,-0.0151515,164.907,4
20,0.0983938,-0.067838,141.857,4
20,0.00589115,-0.0871645,130.677,4
20,-0.106894,-0.023795,117.637,4
20,-0.183667,0.0657818,122.265,4
20,-0.354656,0.152727,135.942,4
20,0.0568214,0.223966,145.131,4
20,-0.491979,0.224883,155.198,4
20,-0.357295,0.19583,153.787,4
20,0.452999,0.146109,144.755,4
20,-0.327754,0.105988,129.06,4
20,0.739281,0.110025,115.593,4
20,1.09493,0.168852,114.776,4
20,-0.179337,0.24067,120.148,4
20,-0.130965,0.305045,133.291,4
20,-0.220997,0.34582,139.764,4
20,-0.896579,0.308784,136.395,4
20,0.27678,0.267544,131.826,4
20,0.684395,0.227445,125.22,4
20,0.211909,0.210623,118.995,4
20,0.310727,0.232983,121.905,4
20,-0.235542,0.282759,127.019,4
20,-0.166281,0.345747,133.965,4
20,-0.061275,0.362721,144.375,4
20,0.0344157,0.341063,143.546,4
21,-0.0563678,-0.135817,532.42,1
21,-0.046637,-0.146256,531.602,1
21,-0.0531894,-0.145577,530.985,1
21,-0.0556467,-0.145055,530.934,1
21,-0.0802862,-0.144221,530.685,1
21,-0.0412035,-0.137683,530.821,1
21,-0.0282069,-0.135911,531.395,1
21,-0.0288264,-0.137991,531.611,1
21,-0.0143549,-0.142219,532.173,1
21,-0.0463197,-0.143452,532.686,1
21,-0.0505589,-0.146533,533.047,1
21,-0.0483098,-0.145436,533.221,1
21,-0.0436864,-0.14839,533.297,1
21,-0.0636584,-0.150561,533.436,1
21,-0.0680767,-0.182854,530.947,1
21,-0.0196071,-0.181499,530.391,1
21,-0.0166178,-0.182286,529.971,1
21,-0.0286427,-0.185707,529.472,1
21,-0.0117444,-0.185918,530.761,1
21,-0.0547699,-0.1815,531.655,1
21,0.2473,-0.172536,532.149,1
21,0.0785086,-0.160734,532.632,1
21,-0.0487351,-0.150911,532.655,1
21,-0.0480911,-0.141957,532.517,1
21,-0.323123,-0.137564,532.732,1
21,-0.141518,-0.144668,532.876,1
21,-0.0369614,-0.14946,532.18,1
21,-0.0395601,-0.145758,531.988,1
21,-0.0453634,-0.330318,531.154,3
21,-0.0358572,-0.319651,531.227,3
21,-0.0180416,-0.315263,531.217,3
21,-0.014696,-0.293663,531.187,3
21,0.0309728,-0.289997,529.099,3
21,-0.00358075,-0.289368,528.866,3
21,-0.0283504,-0.284308,528.681,3
21,-0.0350151,-0.285292,528.715,3
21,-0.0925003,-0.272589,528.528,3
21,-0.0673777,-0.254538,528.495,3
21,-0.0309593,-0.220074,528.363,3
21,-0.0638974,-0.194229,528.332,3
21,-0.073353,-0.171139,528.618,3
21,-0.0392216,-0.15508,528.524,3
21,0.00722475,-0.0879058,529.291,2
21,-0.0103865,-0.0933791,529.307,2
21,-0.0205028,-0.0971301,528.884,2
21,-0.044051,-0.115764,528.795,2
21,-0.0693901,-0.109023,528.662,2
21,-0.0613652,-0.109317,528.573,2
21,-0.0597866,-0.113545,528.342,2
21,-0.776287,-0.101438,514.257,2
21,-0.888725,-0.110883,514.392,2
21,-0.446285,-0.0859506,514.418,2
21,-0.147579,-0.0609256,514.25,2
21,0.76774,-0.0272441,514.607,2
21,0.926043,-0.00159581,514.566,2
21,0.502911,-0.0127416,514.501,2
21,-0.0796979,-0.228236,517.579,3
21,0.0484789,-0.237897,517.711,3
21,-0.00279885,-0.247778,517.833,3
21,-0.018371,-0.256054,517.747,3
21,-0.0454205,-0.257723,517.906,3
21,-0.226918,-0.246809,517.692,3
21,-0.281469,-0.215679,517.846,3
21,-0.301604,-0.21905,517.678,3
21,-0.13076,-0.213579,517.429,3
21,0.122576,-0.212638,517.496,3
21,0.242884,-0.229293,517.401,3
21,0.302361,-0.21505,517.547,3
21,0.156293,-0.210533,517.858,3
21,-0.0856987,-0.206307,518.029,3
21,-0.188133,-0.0951086,518.169,2
21,-0.125691,-0.105805,518.069,2
21,-0.210437,-0.119202,518.077,2
21,-0.119046,-0.117861,518.361,2
21,-0.243462,-0.111808,517.905,2
21,-0.237473,-0.112596,518.264,2
21,0.0434212,-0.111498,518.589,2
21,-0.291396,-0.308005,511.005,2
21,-0.443287,-0.310274,511.696,2
21,-0.604407,-0.342752,511.447,2
21,-0.612211,-0.380472,511.785,2
21,-0.319651,-0.401293,512.621,2
21,0.0620535,-0.449105,512.08,2
21,0.485753,-0.443885,512.441,2
21,1.03199,5.65354,477.967,4
21,1.81768,5.35342,463.58,4
21,2.15506,2.43065,367.63,4
21,1.82791,0.914234,276.029,4
21,1.6329,1.06834,184.17,4
21,1.77201,1.29682,97.7494,4
21,2.05593,1.42793,95.0655,4
21,2.1632,1.38787,116.958,4
21,2.05666,1.17903,164.793,4
21,2.17682,1.03374,360.448,4
21,2.20184,1.04641,389.126,4
21,1.62461,4.53121,554.494,4
21,0.920219,4.51335,974.593,4
21,0.551121,4.51274,2002.91,4
21,0.146232,4.41529,3494.73,4
21,0.497519,0.967675,4883.65,4
21,0.903572,1.05601,5010.1,4
21,0.727112,1.0793,3992.91,4
21,0.870452,1.07531,2526.48,4
21,0.950063,1.00529,1005.3,4
21,0.691129,0.900287,618.213,4
21,0.35368,0.801791,1219.49,4
21,0.139356,0.744134,2738.01,4
21,-0.17489,0.743312,2991.31,4
21,0.51438,1.67765,2842.95,4
21,0.952283,1.71487,2085.86,4
21,0.50828,1.73771,602.865,4
21,0.0259971,1.74354,332.342,4
22,0.0101928,0.237169,335.449,1
22,0.00948419,0.235069,336.082,1
22,0.0137861,0.237705,337.244,1
22,-0.00511921,0.296977,337.538,1
22,-0.0319887,0.362874,334.338,1
22,-0.00249641,0.434051,332.614,1
22,-0.0254863,0.494403,329.433,1
22,0.0174972,0.504077,326.346,1
22,0.0246853,0.509554,325.787,1
22,-0.000378013,0.506137,323.936,1
22,-0.0208071,0.518063,323.996,1
22,-0.0357526,0.517724,322.433,1
22,-0.0231298,0.512886,320.901,1
22,-0.0144364,0.511589,320.489,1
22,-0.00244961,0.455858,308.256,1
22,-0.00736931,0.453125,308.99,1
22,-0.00868961,0.447179,307.618,1
22,0.00267749,0.446499,308.378,1
22,0.00316379,0.450716,307.909,1
22,-0.00797601,0.458035,307.588,1
22,0.0160807,0.465785,308.07,1
22,-0.000361613,0.463554,308.198,1
22,0.0522992,0.465194,308.985,1
22,0.0427322,0.41131,308.241,1
22,-0.0369164,0.348914,307.731,1
22,-0.0132801,0.305183,306.688,1
22,-0.0619765,0.256616,307.117,1
22,-0.031781,0.267231,308.236,1
22,-0.00350021,0.262126,291.646,3
22,0.00210779,0.280312,290.503,3
22,-0.0814661,0.283142,289.821,3
22,-0.0395139,0.277174,289.233,3
22,-0.0165268,0.275538,288.18,3
22,-0.158319,0.265726,287.553,3
22,0.0131379,0.279392,286.874,3
22,-0.00470721,0.284963,287.841,3
22,-0.00149521,0.300363,288.87,3
22,0.140032,0.296799,289.048,3
22,0.0711746,0.293373,290.894,3
22,0.00191399,0.303374,292.173,3
22,-8.44E-05,0.299062,293.719,3
22,0.0449361,0.333735,295.407,3
22,-0.115502,0.170512,380.635,2
22,0.136695,0.188526,389.548,2
22,0.0310907,0.205971,389.083,2
22,0.135303,0.271916,366.252,2
22,0.0214611,0.332372,359.052,2
22,-0.00209551,0.298016,397.033,2
22,-0.0394734,0.271044,402.72,2
22,0.04137,0.249957,310.344,2
22,-0.0415419,0.281036,311.066,2
22,-0.151774,0.31859,310.386,2
22,-0.0629326,0.358842,309.474,2
22,0.00388459,0.402539,307.657,2
22,0.0325221,0.42139,306.335,2
22,0.151984,0.429733,304.106,2
22,-0.00103721,0.229569,287.586,3
22,-0.00726551,0.238777,288.612,3
22,0.00915939,0.251319,289.359,3
22,0.00158519,0.26096,289.087,3
22,-0.00422581,0.257958,288.722,3
22,-0.0271897,0.252004,287.533,3
22,-0.0114937,0.24594,285.136,3
22,-0.0864056,0.26781,284.285,3
22,-0.0640871,0.274368,283.776,3
22,-0.0481145,0.291273,283.173,3
22,0.00245469,0.314241,284.51,3
22,0.0202837,0.304488,284.056,3
22,0.00607199,0.310189,284.424,3
22,0.000114387,0.309754,285.659,3
22,0.0745057,0.415502,1596.73,2
22,-0.0282931,0.393147,1593.58,2
22,-0.149866,0.388061,1629.39,2
22,-0.0983964,0.387585,1728.27,2
22,-0.0559292,0.386702,1772.66,2
22,0.216337,0.407551,1717.15,2
22,0.209277,0.38011,1683.65,2
22,-0.0448477,-1.27721,409.169,2
22,-0.0234881,-0.146592,405.639,2
22,0.0330036,0.281093,398.374,2
22,0.0831476,0.383248,388.436,2
22,0.0597558,0.380538,378.722,2
22,0.0387542,0.391954,369.292,2
22,0.0250354,0.408228,363.667,2
22,0.148391,0.406001,311.473,4
22,0.256969,0.392349,318.761,4
22,0.386505,0.36489,363.436,4
22,0.258167,0.362271,428.248,4
22,-0.0571925,0.395273,572.435,4
22,-0.300907,0.493773,787.062,4
22,-0.634065,0.589472,1242.63,4
22,-0.628616,0.649543,1604.44,4
22,0.348562,0.60931,1862.18,4
22,0.302701,0.540498,2075.48,4
22,0.559811,0.522698,1921.67,4
22,0.0942932,0.592932,2434.53,4
22,-0.444163,0.681008,2835.09,4
22,-0.390154,0.772374,3345.42,4
22,-0.328592,0.793768,3624.47,4
22,0.319617,0.724247,3329.22,4
22,0.525001,0.669756,3047.29,4
22,0.393433,0.633969,2857.4,4
22,-0.125403,0.697544,3112.48,4
22,-0.403694,0.752551,3511.96,4
22,-0.43869,0.804932,4077.94,4
22,-0.30768,0.794842,4150.24,4
22,0.14934,0.696597,4018.56,4
22,0.417427,0.639215,3746.24,4
22,0.266134,0.595115,3445.57,4
22,0.0820443,0.670115,3389.94,4
22,-0.0875141,0.739575,3550.39,4
22,-0.206513,0.798337,3794.2,4
23,-0.102757,0.0525894,80.5716,1
23,-0.116389,0.0493734,79.7313,1
23,-0.132683,0.0437916,78.6437,1
23,-0.134037,0.0353489,79.5102,1
23,-0.118818,0.0346961,79.2467,1
23,-0.121633,0.0389844,79.8839,1
23,-0.113631,0.0407964,80.5005,1
23,-0.121496,0.0452734,80.458,1
23,-0.11292,0.0440454,80.2414,1
23,-0.108695,0.0415501,80.7122,1
23,-0.106932,0.0392066,80.3175,1
23,-0.099425,0.0376756,80.8352,1
23,-0.140515,0.0237701,81.1092,1
23,-0.120196,0.0101119,80.1735,1
23,-0.120353,-0.230712,83.2821,1
23,-0.108558,-0.233896,83.5436,1
23,-0.110411,-0.232824,84.3901,1
23,-0.103639,-0.230882,85.1763,1
23,-0.102757,-0.229278,85.6557,1
23,-0.0896947,-0.212437,85.711,1
23,-0.100799,-0.207396,85.8103,1
23,-0.109846,-0.201832,85.0639,1
23,-0.108656,-0.196517,84.4559,1
23,-0.125223,-0.203611,84.0699,1
23,-0.114543,-0.204819,84.8154,1
23,-0.138121,-0.191692,85.5404,1
23,-0.092977,-0.179514,85.5645,1
23,-0.101667,-0.169691,86.1108,1
23,-0.0887639,-0.107968,80.6948,3
23,-0.0906914,-0.10528,82.1146,3
23,-0.0968512,-0.106944,82.3895,3
23,-0.0996759,-0.102241,82.929,3
23,-0.106382,-0.0876351,84.4767,3
23,-0.105268,-0.0769519,83.547,3
23,-0.0973519,-0.0540719,82.5192,3
23,-0.0862918,-0.0366864,83.079,3
23,-0.0924518,-0.0314076,83.6711,3
23,-0.0796289,-0.0189719,84.5529,3
23,-0.0958474,-0.0205304,84.9061,3
23,-0.119363,-0.0162926,84.6226,3
23,-0.109333,-0.0117576,84.5135,3
23,-0.113035,-0.00925465,83.3667,3
23,-0.100088,-0.25939,86.3399,2
23,-0.0862412,-0.261094,86.4283,2
23,-0.0810089,-0.261943,87.2642,2
23,-0.107532,-0.26029,87.0568,2
23,-0.0885057,-0.26399,86.9427,2
23,-0.0956887,-0.261043,86.9984,2
23,-0.0816824,-0.259427,86.3236,2
23,-0.0971109,-0.20321,76.8405,2
23,-0.0928326,-0.192965,76.755,2
23,-0.101283,-0.19237,77.4452,2
23,-0.0728104,-0.198993,78.0543,2
23,-0.104665,-0.204267,77.5919,2
23,-0.104554,-0.208962,76.8693,2
23,-0.0840819,-0.21777,76.8987,2
23,-0.0587725,-0.0434469,77.7975,3
23,-0.0781644,-0.0705009,78.669,3
23,-0.0821958,-0.0929771,78.9045,3
23,-0.0535223,-0.12117,78.2022,3
23,-0.124549,-0.118465,79.2023,3
23,-0.101411,-0.120618,78.9985,3
23,-0.0988635,-0.119256,79.4284,3
23,-0.0933296,-0.11788,79.8814,3
23,-0.101466,-0.1212,80.0616,3
23,-0.0960829,-0.131391,79.7981,3
23,-0.0920148,-0.145473,79.5115,3
23,-0.104442,-0.1568,80.0674,3
23,-0.0958469,-0.162068,79.3736,3
23,-0.101951,-0.157703,79.0413,3
23,-0.155827,-0.226905,74.5426,2
23,-0.0710734,-0.200832,74.2795,2
23,-0.0708581,-0.191269,74.0254,2
23,-0.0905299,-0.190684,74.8735,2
23,-0.108788,-0.191718,74.6827,2
23,-0.117542,-0.222446,75.3048,2
23,-0.115853,-0.229676,75.4572,2
23,-0.0678592,-0.28117,77.5957,2
23,-0.0875061,-0.28183,77.9949,2
23,-0.0946342,-0.288896,78.0527,2
23,-0.124552,-0.297433,78.6021,2
23,-0.148087,-0.288883,78.2243,2
23,-0.103016,-0.288301,78.2097,2
23,-0.103754,-0.288104,79.1973,2
23,0.645601,0.907976,57.1748,4
23,1.71912,0.91838,59.633,4
23,1.99746,0.917155,60.4643,4
23,0.939376,0.918515,60.4453,4
23,0.303565,0.920836,59.7956,4
23,-0.21681,0.924108,60.4344,4
23,-0.293654,0.946317,60.9183,4
23,-0.00748158,0.972649,61.624,4
23,0.619521,1.02825,62.5153,4
23,0.974556,1.05868,63.5474,4
23,1.09418,1.09565,63.6834,4
23,1.43683,1.12085,62.1713,4
23,1.23104,1.08859,60.0804,4
23,1.14867,1.0665,57.6949,4
23,0.758861,1.04379,57.8468,4
23,0.403966,1.03328,58.8179,4
23,0.393395,1.04738,60.8458,4
23,0.76268,1.0537,61.2757,4
23,1.3701,1.10609,62.615,4
23,1.93983,1.14118,63.6969,4
23,2.36964,1.17794,63.6323,4
23,2.49738,1.2528,64.6935,4
23,2.58341,1.27417,62.6301,4
23,2.29917,1.31664,61.204,4
23,2.34634,1.2987,59.8699,4
23,2.30385,1.25924,57.6353,4
23,2.33454,1.25262,57.4566,4
23,2.56185,1.22535,57.9865,4
24,0.029243,-0.266746,1887.78,1
24,0.00218274,-0.272432,1843.36,1
24,0.0400988,-0.301137,1807.7,1
24,0.05182,-0.307797,1769.77,1
24,0.0446518,-0.323385,1735.88,1
24,0.013512,-0.337373,1707.81,1
24,-0.0163199,-0.322385,1682.96,1
24,-0.0166368,-0.327983,1663.8,1
24,0.0125387,-0.317852,1642.7,1
24,0.00483144,-0.292646,1622.11,1
24,0.00949364,-0.278191,1598.81,1
24,0.0122563,-0.265736,1577.04,1
24,-0.00434016,-0.262917,1561.33,1
24,0.0586885,-0.266076,1548.37,1
24,0.0322273,-0.339725,1217.98,1
24,0.0322495,-0.355307,1216.47,1
24,0.0287621,-0.367501,1214.64,1
24,0.000523344,-0.36006,1212.59,1
24,0.0234992,-0.359577,1210.64,1
24,0.000964544,-0.34894,1207.46,1
24,0.0282601,-0.34113,1203.17,1
24,0.0221995,-0.34359,1197.91,1
24,0.0225947,-0.339,1192.48,1
24,-0.0125108,-0.338618,1187.53,1
24,-0.0187777,-0.32348,1183.05,1
24,0.00841094,-0.32168,1178.7,1
24,0.00510734,-0.313602,1173.83,1
24,-0.141545,-0.279487,1168.85,1
24,-0.0157646,0.0142463,1857.53,3
24,-0.00394616,-0.0034857,1819.81,3
24,0.00607194,-0.0105472,1787.51,3
24,-0.00641586,-0.00343395,1753.55,3
24,-0.020778,0.0191691,1715.82,3
24,-0.0129601,0.0276371,1666.05,3
24,-0.00946876,0.0359706,1619.34,3
24,-0.00823596,0.0387516,1575.6,3
24,0.00865614,0.0404361,1530.44,3
24,0.0322368,0.0601566,1493.44,3
24,-0.00173416,0.0866738,1462.85,3
24,0.0357425,0.125129,1438.52,3
24,0.0366336,0.146571,1419.39,3
24,0.0929924,0.174085,1400.4,3
24,0.0265353,0.253998,1052.16,2
24,0.00431834,0.249569,1051.35,2
24,0.00107044,0.249063,1050.81,2
24,-0.0403432,0.246706,1049.84,2
24,-0.0303984,0.254424,1048.3,2
24,-0.0312635,0.214702,1046.7,2
24,0.0305423,0.165767,1044.65,2
24,0.0493018,-0.155027,983.141,2
24,0.0919099,-0.162732,983.028,2
24,0.0490965,-0.152473,983.081,2
24,-0.00760556,-0.137838,982.994,2
24,-0.098034,-0.152092,982.496,2
24,-0.139113,-0.132114,982.244,2
24,-0.0343123,-0.0862962,981.768,2
24,-0.055675,0.130288,936.151,3
24,0.00709204,0.120958,936.014,3
24,-0.000231656,0.112338,935.274,3
24,-0.0133353,0.0971108,934.582,3
24,0.0606561,0.0376376,934.15,3
24,0.0253228,0.0251988,933.956,3
24,0.0185301,0.0080668,933.405,3
24,0.0116126,0.0059503,933.085,3
24,0.00115884,0.0138028,931.845,3
24,-0.0195134,0.0510666,930.778,3
24,0.00408134,0.0767951,930.37,3
24,0.00770474,0.107209,929.858,3
24,0.00437314,0.126576,930.209,3
24,-0.0277373,0.136704,930.628,3
24,0.0790933,0.416444,905.434,2
24,0.00212574,0.416294,906.823,2
24,0.150335,0.401762,908.371,2
24,0.116718,0.395712,909.424,2
24,-0.0810317,0.377957,911.435,2
24,0.154425,0.392177,912.867,2
24,-0.0661366,0.423683,913.754,2
24,-0.0441747,0.198401,915.299,2
24,-0.0593951,0.211658,916.981,2
24,-0.00531316,0.269148,918.276,2
24,0.0603918,0.28651,919.331,2
24,0.0604623,0.302667,920.625,2
24,0.0751,0.295986,919.552,2
24,0.0369363,0.243575,919.046,2
24,1.32309,0.403564,928.977,4
24,0.518769,0.413856,950.081,4
24,0.348327,0.447491,990.927,4
24,-0.321246,0.4486,1128.19,4
24,-0.313766,0.502346,1295.4,4
24,-0.660102,0.507672,1517.41,4
24,-0.855845,0.498214,1815.55,4
24,-0.806023,0.489439,2203.84,4
24,-0.663528,0.486024,2805.8,4
24,-0.31295,0.52886,3482.59,4
24,-0.423088,0.540398,4279.15,4
24,-0.179515,0.498876,5063.36,4
24,0.258701,0.465789,5769.69,4
24,0.12212,0.437343,6443.86,4
24,0.0803391,0.431675,6717.32,4
24,-0.338376,0.454364,6924.9,4
24,-0.393659,0.44857,7060.57,4
24,-0.0127237,0.434011,7686.16,4
24,2.37E-01,0.40956,8787.65,4
24,4.67E-01,0.393758,10216.2,4
24,0.15939,0.400135,11942.2,4
24,-0.111029,0.408372,13352.7,4
24,-0.128073,0.408108,14886.4,4
24,-0.0687527,0.390014,16336.1,4
24,0.0431722,0.391308,17761.6,4
24,-0.0490118,0.391119,19268,4
24,-0.248509,0.402746,20724.4,4
24,-0.528962,0.447693,22220.2,4
25,0.00485079,-0.267911,106.273,1
25,0.0114982,-0.268768,106.265,1
25,0.00861019,-0.25783,107.354,1
25,-0.00492251,-0.248733,106.623,1
25,-0.0117951,-0.233941,106.694,1
25,-0.00780201,-0.218438,107.06,1
25,-0.0111566,-0.21216,105.731,1
25,0.0115224,-0.217456,106.484,1
25,0.0103082,-0.230948,106.957,1
25,0.00939699,-0.25344,107.979,1
25,0.00569959,-0.280527,109.086,1
25,-0.0185022,-0.298042,109.851,1
25,-0.0152826,-0.304621,110.251,1
25,-0.012327,-0.305797,110.53,1
25,0.00795259,-0.321195,125.492,1
25,0.0128068,-0.346799,124.228,1
25,-0.0121771,-0.363503,123.086,1
25,-0.00947621,-0.34577,123.318,1
25,0.00119619,-0.306769,122.619,1
25,0.00747909,-0.269063,123.338,1
25,0.0127059,-0.249333,123.734,1
25,-0.00841941,-0.248099,123.532,1
25,-0.0101839,-0.279682,124.293,1
25,-0.00635571,-0.316365,124.219,1
25,0.000890094,-0.328118,124.24,1
25,-0.00553691,-0.336747,124.153,1
25,-0.00494171,-0.327661,123.581,1
25,-0.01112,-0.314094,124.019,1
25,0.00280309,-0.17284,108.089,3
25,0.00574229,-0.173613,108.764,3
25,0.00114799,-0.184168,108.611,3
25,-0.00659111,-0.196876,108.461,3
25,0.0136171,-0.21969,108.494,3
25,0.00445089,-0.229168,109.369,3
25,-0.0131493,-0.235502,109.431,3
25,-0.000824206,-0.231646,109.73,3
25,-0.012654,-0.221349,109.853,3
25,-0.00690621,-0.216506,110.541,3
25,-0.00196241,-0.203981,111.715,3
25,0.00176179,-0.190079,111.833,3
25,0.0146442,-0.168355,113.222,3
25,-0.0168538,-0.160341,112.423,3
25,0.00236659,0.0273358,126.098,2
25,-0.000363506,0.00391133,125.695,2
25,0.00461149,0.00198883,125.287,2
25,0.00636759,0.00517008,126.354,2
25,-0.00113931,0.00502458,125.187,2
25,0.00721169,0.0276316,126.29,2
25,-0.00580431,0.0354976,126.393,2
25,0.0168711,0.184311,142.612,2
25,-0.00377891,0.170473,143.092,2
25,-0.0224233,0.172988,144.218,2
25,-0.0145864,0.188112,143.292,2
25,-0.00846401,0.19861,143.341,2
25,0.00266299,0.228199,142.812,2
25,0.0197221,0.233072,142.198,2
